SKU;Nazov;Cena;Pocet_ks;URL
P378989;"D´Addario XTABR1047 - 80/20 Bronze Coated Acoustic Guitar Strings - .010 - .047 - "" potažené "" struny na akustickou kytaru - 1ks";450,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Akusticke/D-Addario-XTABR1047-80-20-Bronze-Coated-Acoustic-Guitar-Strings-010-047-potazene-struny-na-akustickou-kytaru-1ks
P378990;EBS The Ultimate - Billy Sheehan Signature Drive - basový efekt  - 1ks;5550,0Kč;1;https://www.rockster.cz/Baskytary/Basove-efekty-a-napajece/EBS-The-Ultimate-Billy-Sheehan-Signature-Drive-basovy-efekt-1ks
P378991;"D'ADDARIO XTE1046 -3 PACK Regular Light - Nickel Coated - "" potažené "" struny na elektrickou kytaru - 3ks";940,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/D-ADDARIO-XTE1046-3-PACK-Regular-Light-Nickel-Coated-potazene-struny-na-elektrickou-kytaru-3ks
P378992;D'ADDARIO NYXL0942 - 3 PACK - Super Light - .009 - .042 - struny na elektrickou kytaru - 3ks;990,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Elektricke/D-ADDARIO-NYXL0942-3-PACK-Super-Light-009-042-struny-na-elektrickou-kytaru-3ks
P378993;Xotic XJ-1T 5-String Bass - Vintage White - basová kytara - 1ks;69800,0Kč;1;https://www.rockster.cz/Baskytary/Basove-kytary/Xotic-XJ-1T-5-String-Bass-Vintage-White-basova-kytara-1ks
P378995;"Ibanez SI10- CGR Series (Standard) Guitar Instrument Cable - Camouflage Green - 3.05 m - nástrojový "" opletený "" kabel - 1ks";290,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/Ibanez-SI10-CGR-Series-Standard-Guitar-Instrument-Cable-Camouflage-Green-3-05-m-nastrojovy-opleteny-kabel-1ks
P378996;Music Man USA -  Dark Ray 4 H - Dark Rainbow - basová kytara - 1ks;79800,0Kč;1;https://www.rockster.cz/Baskytary/Basove-kytary/Music-Man-USA-Dark-Ray-4-H-Dark-Rainbow-basova-kytara-1ks
P378999;Music Man USA - Majesty 8 - Black Frosting - elektrická kytara - 1ks;99000,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Music-Man-USA-Majesty-8-Black-Frosting-elektricka-kytara-1ks
P379002;Music Man USA - Cutlass - SSS HT - Night Crawler - elektrická kytara - 1ks;82500,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Music-Man-USA-Cutlass-SSS-HT-Night-Crawler-elektricka-kytara-1ks
P379003;Music Man USA - Axis - Honey Pot - Flame - elektrická kytara - 1ks;85900,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Music-Man-USA-Axis-Honey-Pot-Flame-elektricka-kytara-1ks
P379004;Hercules USP20 - držák na ukulele na stojan - 1ks;630,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Stojany-a-drzaky/Hercules-USP20-drzak-na-ukulele-na-stojan-1ks
P379005;D´Addario NB1152 Nickel Bronze - .011-.052 - struny na akustickou kytaru - 1ks;340,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Akusticke/D-Addario-NB1152-Nickel-Bronze-011-052-struny-na-akustickou-kytaru-1ks
P379006;2344 Ernie Ball Medium Earthwood Bell Bronze - .013 - .056 - struny na akustickou kytaru - 1ks;340,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Akusticke/2344-Ernie-Ball-Medium-Earthwood-Bell-Bronze-013-056-struny-na-akustickou-kytaru-1ks
P379007;2346 Ernie Ball Medium Light Earthwood Bell Bronze - .012 - .054 - struny na akustickou kytaru - 1ks;340,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Akusticke/2346-Ernie-Ball-Medium-Light-Earthwood-Bell-Bronze-012-054-struny-na-akustickou-kytaru-1ks
P379008;2348 Ernie Ball Light Earthwood Bell Bronze - .011 - .052 - struny na akustickou kytaru - 1ks;340,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Akusticke/2348-Ernie-Ball-Light-Earthwood-Bell-Bronze-011-052-struny-na-akustickou-kytaru-1ks
P379009;2350 Ernie Ball Extra Light Earthwood Bell Bronze - .010 - .050 - struny na akustickou kytaru - 1ks;340,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Akusticke/2350-Ernie-Ball-Extra-Light-Earthwood-Bell-Bronze-010-050-struny-na-akustickou-kytaru-1ks
P379010;"2748 Ernie Ball - Pino Palladino Smoothie - Extra Light - .038 -.098 - "" hlazené "" basové struny - 1ks";2530,0Kč;1;https://www.rockster.cz/Baskytary/Basove-struny/2748-Ernie-Ball-Pino-Palladino-Smoothie-Extra-Light-038-098-hlazene-basove-struny-1ks
P379012;3826 Ernie Ball Tim Henson Signature - .0095 - .046 - struny na elektrickou kytaru - 1ks;400,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Elektricke/3826-Ernie-Ball-Tim-Henson-Signature-0095-046-struny-na-elektrickou-kytaru-1ks
P379013;3829 Ernie Ball Tim Henson Signature - Medium Tension - struny na klasickou kytaru - 1ks;460,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Klasicke/3829-Ernie-Ball-Tim-Henson-Signature-Medium-Tension-struny-na-klasickou-kytaru-1ks
P379014;5380 Ernie Ball Classic Jacquard - Noble Rose - kytarový / baskytarový pás - 1ks;712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/5380-Ernie-Ball-Classic-Jacquard-Noble-Rose-kytarovy-baskytarovy-pas-1ks
P379015;5397 Ernie Ball Premium - Hole Lotta Metal Silver - kytarový / baskytarový pás - 1ks;712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/5397-Ernie-Ball-Premium-Hole-Lotta-Metal-Silver-kytarovy-baskytarovy-pas-1ks
P379016;5398 Ernie Ball Premium - Hole Lotta Metal Gold - kytarový / baskytarový pás - 1ks;712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/5398-Ernie-Ball-Premium-Hole-Lotta-Metal-Gold-kytarovy-baskytarovy-pas-1ks
P379017;5399 Ernie Ball Premium - White Lighting - kytarový / baskytarový pás - 1ks;712,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/5399-Ernie-Ball-Premium-White-Lighting-kytarovy-baskytarovy-pas-1ks
P379018;6464 Ernie Ball Flex Cable - rovný/úhlový 10ft / 3m - Blue - nástrojový kabel - 1ks;445,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6464-Ernie-Ball-Flex-Cable-rovny-uhlovy-10ft-3m-Blue-nastrojovy-kabel-1ks
P379019;6465 Ernie Ball Flex Cable - rovný/úhlový 10ft / 3m - Green - nástrojový kabel - 1ks;445,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6465-Ernie-Ball-Flex-Cable-rovny-uhlovy-10ft-3m-Green-nastrojovy-kabel-1ks
P379020;6466 Ernie Ball Flex Cable - rovný / úhlový 20ft / 6m - Purple - nástrojový kabel - 1ks;548,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6466-Ernie-Ball-Flex-Cable-rovny-uhlovy-20ft-6m-Purple-nastrojovy-kabel-1ks
P379021;6467 Ernie Ball Flex Cable - rovný / úhlový jack - 20ft / 6m - Orange - nástrojový kabel - 1ks;548,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6467-Ernie-Ball-Flex-Cable-rovny-uhlovy-jack-20ft-6m-Orange-nastrojovy-kabel-1ks
P379026;6472 Ernie Ball - Classic Silent Instrument Cable - rovný / rovný jack - 3m - nástrojový kabel s vypínatelným jackem - 1ks;790,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6472-Ernie-Ball-Classic-Silent-Instrument-Cable-rovny-rovny-jack-3m-nastrojovy-kabel-s-vypinatelnym-jackem-1ks
P379027;6473 Ernie Ball - Classic Silent Instrument Cable - rovný / rovný jack - 6m - černý - nástrojový kabel s vypínatelným jackem - 1ks;990,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6473-Ernie-Ball-Classic-Silent-Instrument-Cable-rovny-rovny-jack-6m-cerny-nastrojovy-kabel-s-vypinatelnym-jackem-1ks
P379028;9628 Ernie Ball Tim Henson Signature Fretwrap by Gruv Gear - Small - tlumítko na struny - 1ks;495,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Remeny-a-pasy/9628-Ernie-Ball-Tim-Henson-Signature-Fretwrap-by-Gruv-Gear-Small-tlumitko-na-struny-1ks
P379029;9635 Ernie Ball Tim Henson Signature Bundle - sada strun a příslušenství - 1ks;1790,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Elektricke/9635-Ernie-Ball-Tim-Henson-Signature-Bundle-sada-strun-a-prislusenstvi-1ks
P379030;D´Addario NB1253 Nickel Bronze - .012-.053 - struny na akustickou kytaru - 1ks;340,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Akusticke/D-Addario-NB1253-Nickel-Bronze-012-053-struny-na-akustickou-kytaru-1ks
P379033;D´Addario Super-Sensitive Rosin - Light Mini - kalafuna - 1ks;80,0Kč;1;https://www.rockster.cz/Orchestr/D-Addario-Super-Sensitive-Rosin-Light-Mini-kalafuna-1ks
P379034;D´Addario Kaplan Premium Bow Rosin - prémiová kalafuna - 1ks;270,0Kč;1;https://www.rockster.cz/Orchestr/D-Addario-Kaplan-Premium-Bow-Rosin-premiova-kalafuna-1ks
P379035;D´Addario Natural Rosin Light - kalafuna - 1ks;120,0Kč;1;https://www.rockster.cz/Orchestr/D-Addario-Natural-Rosin-Light-kalafuna-1ks
P379036;D´Addario NB1047 Nickel Bronze - .010-.047 - struny na akustickou kytaru - 1ks;340,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Akusticke/D-Addario-NB1047-Nickel-Bronze-010-047-struny-na-akustickou-kytaru-1ks
P379037;Music Man USA StingRay 5 HH Special - Fallout Green - elektrická baskytara - 1ks;79800,0Kč;1;https://www.rockster.cz/Baskytary/Basove-kytary/Music-Man-USA-StingRay-5-HH-Special-Fallout-Green-elektricka-baskytara-1ks
P379038;Music Man USA StingRay 5 HH Special - Butane Blue - elektrická baskytara - 1ks;79800,0Kč;1;https://www.rockster.cz/Baskytary/Basove-kytary/Music-Man-USA-StingRay-5-HH-Special-Butane-Blue-elektricka-baskytara-1ks
P379039;"Ibanez - IEBS4C - Light Top - Medium Bottom - .045 - .0105 - "" potažené "" struny na basovou kytaru - 1ks";460,0Kč;1;https://www.rockster.cz/Baskytary/Basove-struny/Ibanez-IEBS4C-Light-Top-Medium-Bottom-045-0105-potazene-struny-na-basovou-kytaru-1ks
P379040;"Ibanez - IEBS5C - Light Top - Medium Bottom - .045 - .0130 - "" potažené "" struny na basovou kytaru - 1ks";560,0Kč;1;https://www.rockster.cz/Baskytary/Basove-struny/Ibanez-IEBS5C-Light-Top-Medium-Bottom-045-0130-potazene-struny-na-basovou-kytaru-1ks
P379041;Ibanez - IEGS9 - Super Light Custom - .009 - .090 - struny na 9-strunnou elektrickou kytaru - 1ks;480,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Ibanez-IEGS9-Super-Light-Custom-009-090-struny-na-9-strunnou-elektrickou-kytaru-1ks
P379042;Ibanez - IEGS71 - Regular Light - .010-.059 - struny na 7-strunnou kytaru - 1ks;210,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Ibanez-IEGS71-Regular-Light-010-059-struny-na-7-strunnou-kytaru-1ks
P379043;Ibanez - IEGS6HG - Hybrid Light - .009 - .046 - struny elektrickou kytaru - 1ks;170,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Ibanez-IEGS6HG-Hybrid-Light-009-046-struny-elektrickou-kytaru-1ks
P379044;Ibanez - IEGS61 - Regular Light - .010 - .046 - struny na elektrickou kytaru - 1ks;170,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Ibanez-IEGS61-Regular-Light-010-046-struny-na-elektrickou-kytaru-1ks
P379045;Ibanez - IEGS6 - Super Light - .009 - .042 - struny elektrickou kytaru - 1ks;170,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Ibanez-IEGS6-Super-Light-009-042-struny-elektrickou-kytaru-1ks
P379046;Ibanez - Hex Wrench - Chrome - sada pěti imbusových klíčů - 5ks;120,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Navijece-a-naradi/Ibanez-Hex-Wrench-Chrome-sada-peti-imbusovych-klicu-5ks
P379047;Ibanez - IEGS8 - Super Light - .009 - .065 - struny na 8-strunnou elektrickou kytaru - 1ks;320,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Ibanez-IEGS8-Super-Light-009-065-struny-na-8-strunnou-elektrickou-kytaru-1ks
P379049;Music Man USA - Majesty 6 - Black Frosting - elektrická kytara - 1ks;107000,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Music-Man-USA-Majesty-6-Black-Frosting-elektricka-kytara-1ks
P379052;Xotic Guitars USA California Classic® XSC-3 - Black - Heavy Aged - elektrická kytara - 1ks;95800,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Xotic-Guitars-USA-California-Classic-R-XSC-3-Black-Heavy-Aged-elektricka-kytara-1ks
P379055;EMG - 81 BK - černý - aktivní snímač na elektrickou kytaru - 1ks;2100,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Snimace/EMG-81-BK-cerny-aktivni-snimac-na-elektrickou-kytaru-1ks
P379057;Šiba CHDM-2 - Economy Classic - obal na klasickou kytaru - 1ks;380,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kufry-a-pouzdra/Siba-CHDM-2-Economy-Classic-obal-na-klasickou-kytaru-1ks
P379058;Sterling by MusicMan SUB Cutlass CT30CHSS - Olympic White elektrická kytara - 1ks;13700,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Sterling-by-MusicMan-SUB-Cutlass-CT30CHSS-Olympic-White-elektricka-kytara-1ks
P379059;Sterling by MusicMan SUB Cutlass CT30CHSS Daphne Blue - elektrická kytara - 1ks;13700,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Sterling-by-MusicMan-SUB-Cutlass-CT30CHSS-Daphne-Blue-elektricka-kytara-1ks
P379060;Sterling by MusicMan SUB Cutlass CT30HSS Sherwood Green - elektrická kytara - 1ks;13700,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Sterling-by-MusicMan-SUB-Cutlass-CT30HSS-Sherwood-Green-elektricka-kytara-1ks
P379061;Sterling by MusicMan StingRay Guitar Plus ST-SR50X - Seafoam Green - elektrická kytara - 1ks;23590,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Sterling-by-MusicMan-StingRay-Guitar-Plus-ST-SR50X-Seafoam-Green-elektricka-kytara-1ks
P379062;Sterling by MusicMan  StingRay Guitar Plus SR50X Black - elektrická kytara - 1ks;23590,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Sterling-by-MusicMan-StingRay-Guitar-Plus-SR50X-Black-elektricka-kytara-1ks
P379067;D'Addario Bass Pro-Winder Black - navíječ strun s kleštěmi na basovou kytaru - 1ks;330,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Navijece-a-naradi/D-Addario-Bass-Pro-Winder-Black-navijec-strun-s-klestemi-na-basovou-kytaru-1ks
P379069;D’Addario - Bridge Pin Puller - nástroj na vytažení kolíku z akustické kytary - 1ks;240,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Navijece-a-naradi/D-Addario-Bridge-Pin-Puller-nastroj-na-vytazeni-koliku-z-akusticke-kytary-1ks
P379070;D'Addario EXL148 Nickel Wound Electric - Extra Heavy - .012 - .060 - struny na elektrickou kytaru - 1ks;240,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/D-Addario-EXL148-Nickel-Wound-Electric-Extra-Heavy-012-060-struny-na-elektrickou-kytaru-1ks
P371285;1365 Ernie Ball .065 Stainless Steel Electric Bass String Single - jednotlivá struna na basovou kytaru - 1ks;210,0Kč;1;https://www.rockster.cz/Baskytary/Basove-struny/1365-Ernie-Ball-065-Stainless-Steel-Electric-Bass-String-Single-jednotliva-struna-na-basovou-kytaru-1ks
P371342;1615 Ernie Ball - Nickel Wound Electric Bass String Single - .115 - jednotlivá basová struna - 1ks;260,0Kč;1;https://www.rockster.cz/Baskytary/Basove-struny/1615-Ernie-Ball-Nickel-Wound-Electric-Bass-String-Single-115-jednotliva-basova-struna-1ks
P371355;1685 Ernie Ball - Nickel Wound Electric Bass String Single - .085 - jednotlivá basová struna - 1ks;220,0Kč;1;https://www.rockster.cz/Baskytary/Basove-struny/1685-Ernie-Ball-Nickel-Wound-Electric-Bass-String-Single-085-jednotliva-basova-struna-1ks
P373712;10065 Ernie Ball .065 Super Long Scale Nickel Wound  - jednotlivá struna na basovou kytaru - 1ks;169,0Kč;1;https://www.rockster.cz/Baskytary/Basove-struny/10065-Ernie-Ball-065-Super-Long-Scale-Nickel-Wound-jednotliva-struna-na-basovou-kytaru-1ks
P373788;10528 Ernie Ball - M-Steel Wound Electric Guitar Strings Single - .028 - jednotlivá struna - 6ks;474,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Jednotlive-struny/10528-Ernie-Ball-M-Steel-Wound-Electric-Guitar-Strings-Single-028-jednotliva-struna-6ks
P373789;10530 Ernie Ball - M-Steel Wound Electric Guitar Strings Single - .030 - jednotlivá struna - 6ks;540,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Jednotlive-struny/10530-Ernie-Ball-M-Steel-Wound-Electric-Guitar-Strings-Single-030-jednotliva-struna-6ks
P373790;10532 Ernie Ball - M-Steel Wound Electric Guitar Strings Single - .032 - jednotlivá struna - 6ks;540,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Jednotlive-struny/10532-Ernie-Ball-M-Steel-Wound-Electric-Guitar-Strings-Single-032-jednotliva-struna-6ks
P373791;10536 Ernie Ball - M-Steel Wound Electric Guitar Strings Single - .036 - jednotlivá struna - 6ks;540,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Jednotlive-struny/10536-Ernie-Ball-M-Steel-Wound-Electric-Guitar-Strings-Single-036-jednotliva-struna-6ks
P373792;10538 Ernie Ball - M-Steel Wound Electric Guitar Strings Single - .038 - jednotlivá struna - 6ks;540,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Jednotlive-struny/10538-Ernie-Ball-M-Steel-Wound-Electric-Guitar-Strings-Single-038-jednotliva-struna-6ks
P373793;10542 Ernie Ball - M-Steel Wound Electric Guitar Strings Single - .042 - jednotlivá struna - 6ks;540,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Jednotlive-struny/10542-Ernie-Ball-M-Steel-Wound-Electric-Guitar-Strings-Single-042-jednotliva-struna-6ks
P373796;10552 Ernie Ball - M-Steel Wound Electric Guitar Strings Single - .052 - jednotlivá struna - 6ks;580,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Jednotlive-struny/10552-Ernie-Ball-M-Steel-Wound-Electric-Guitar-Strings-Single-052-jednotliva-struna-6ks
P376412;D'Addario EZ920 - 85/15 Bronze - Medium Light - 12 - 54 - struny na akustickou kytaru - 1ks;180,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Akusticke/D-Addario-EZ920-85-15-Bronze-Medium-Light-12-54-struny-na-akustickou-kytaru-1ks
P378690;Sterling by MusicMan Bass StingRay - RAY34HH - Spalted Maple Blood Orange Burst - basová kytara - 1ks;34972,7Kč;1;https://www.rockster.cz/Baskytary/Basove-kytary/Sterling-by-MusicMan-Bass-StingRay-RAY34HH-Spalted-Maple-Blood-Orange-Burst-basova-kytara-1ks
P378691;Sterling by MusicMan Bass - StingRay - RAY34 - Spalted Maple - 3-Tone Sunburst - basová kytara - 1ks;29979,5Kč;1;https://www.rockster.cz/Baskytary/Basove-kytary/Sterling-by-MusicMan-Bass-StingRay-RAY34-Spalted-Maple-3-Tone-Sunburst-basova-kytara-1ks
P378693;Sterling by MusicMan StingRay 5 - RAY35 - Spalted Maple - 3-Tone Sunburst - basová kytara - 1ks;35101,0Kč;1;https://www.rockster.cz/Baskytary/Basove-kytary/Sterling-by-MusicMan-StingRay-5-RAY35-Spalted-Maple-3-Tone-Sunburst-basova-kytara-1ks
P378704;Sterling by MusicMan Guitar Cutlass - CT30SSS - Pueblo Pink - elektrická kytara - 1ks;12533,0Kč;1;https://www.rockster.cz/Kytary/Elektricke-kytary/Sterling-by-MusicMan-Guitar-Cutlass-CT30SSS-Pueblo-Pink-elektricka-kytara-1ks
P378705;Sterling by MusicMan SUB Bass - StingRay RAY4 - Chopper Blue - basová kytara - 1ks;12533,0Kč;1;https://www.rockster.cz/Baskytary/Basove-kytary/Sterling-by-MusicMan-SUB-Bass-StingRay-RAY4-Chopper-Blue-basova-kytara-1ks
P378710;Sterling by MusicMan SUB Bass - StingRay RAY5 - Chopper Blue - basová kytara - 1ks;14327,0Kč;1;https://www.rockster.cz/Baskytary/Basove-kytary/Sterling-by-MusicMan-SUB-Bass-StingRay-RAY5-Chopper-Blue-basova-kytara-1ks
P379011;"2749 Ernie Ball - Pino Palladino Smoothie - Medium - .043 -.0108  - "" hlazené "" basové struny - 1ks";2530,0Kč;1;https://www.rockster.cz/Baskytary/Basove-struny/2749-Ernie-Ball-Pino-Palladino-Smoothie-Medium-043-0108-hlazene-basove-struny-1ks
P379022;6468 Ernie Ball Braided Instrument Cable - Rovný / Rovný Jack - 10ft / 3m - Pumpkin Pie - nástrojový kabel - 1ks;590,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6468-Ernie-Ball-Braided-Instrument-Cable-Rovny-Rovny-Jack-10ft-3m-Pumpkin-Pie-nastrojovy-kabel-1ks
P379023;6469 Ernie Ball Braided Instrument Cable - Rovný / Rovný Jack - 18ft / 5.4m - Pumpkin Pie - nástrojový kabel - 1ks;832,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6469-Ernie-Ball-Braided-Instrument-Cable-Rovny-Rovny-Jack-18ft-5-4m-Pumpkin-Pie-nastrojovy-kabel-1ks
P379024;6470 Ernie Ball Braided Instrument Cable - Rovný / Zahnutý Jack - 10ft / 3m - Pumpkin Pie - nástrojový kabel - 1ks;594,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6470-Ernie-Ball-Braided-Instrument-Cable-Rovny-Zahnuty-Jack-10ft-3m-Pumpkin-Pie-nastrojovy-kabel-1ks
P379025;6471 Ernie Ball Braided Instrument Cable - Rovný / Zahnutý Jack - 18ft / 5.4m - Pumpkin Pie - nástrojový kabel - 1ks;832,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Kabely/6471-Ernie-Ball-Braided-Instrument-Cable-Rovny-Zahnuty-Jack-18ft-5-4m-Pumpkin-Pie-nastrojovy-kabel-1ks
P379071;D'Addario EXL170 Nickel Wound Electric - Medium Top/Extra Heavy Bottom - .011 - .056 - struny na elektrickou kytaru - 1ks;240,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-struny/Elektricke/D-Addario-EXL170-Nickel-Wound-Electric-Medium-Top-Extra-Heavy-Bottom-011-056-struny-na-elektrickou-kytaru-1ks
P379073;Korg TM-70T Black -  multifunkční ladička pro dechové a smyčcové nástroje - 1ks;950,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Ladicky-a-metronomy/Korg-TM-70T-Black-multifunkcni-ladicka-pro-dechove-a-smyccove-nastroje-1ks
P379074;Korg Pitchblack X Limited - Cream  - pedálová chromatická ladička - 1ks;2350,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Ladicky-a-metronomy/Korg-Pitchblack-X-Limited-Cream-pedalova-chromaticka-ladicka-1ks
P379075;Korg Pitchblack X Limited - Blue - pedálová chromatická ladička - 1ks;2350,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Ladicky-a-metronomy/Korg-Pitchblack-X-Limited-Blue-pedalova-chromaticka-ladicka-1ks
P379076;Korg Pitchblack X - Black - pedálová chromatická ladička - 1ks;2180,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Ladicky-a-metronomy/Korg-Pitchblack-X-Black-pedalova-chromaticka-ladicka-1ks
P379078;NEUTRIK NP2X-50 Anniversary Special Edition Jack Mono - konektor 6.3mm - 1ks;145,0Kč;1;https://www.rockster.cz/Kytary/Kytarove-prislusenstvi/Konektory-a-redukce/NEUTRIK-NP2X-50-Anniversary-Special-Edition-Jack-Mono-konektor-6-3mm-1ks
