SKU;Nazov;Pocet_ks;Cena_net;Mena;Ukonceny
RC5RR010V;Klotz network cable, flexible RamCAT CAT5e (S/UTP) - RJ45 to RJ45 - 1m - purple;0;17.13;EUR;0
RC5RR015B;Klotz network cable, flexible RamCAT black CAT5e (S/UTP) / RJ45 - RJ45 - 1.5m;0;18.6;EUR;0
RC5RR015V;Klotz network cable, flexible RamCAT purple CAT5e (S/UTP) / RJ45 - RJ45 - 1.5m;0;18.11;EUR;0
RC5RR020B;Klotz network cable, flexible RamCAT black CAT5e (S/UTP) / RJ45 - RJ45 - 2m;0;20.41;EUR;0
RC5RR020V;Klotz network cable, flexible RamCAT purple CAT5e (S/UTP) / RJ45 - RJ45 - 2m;0;20.55;EUR;0
RC5RR030B;Klotz network cable, black flexible CAT5e (S/UTP) RJ45 - RJ45 3m;0;23.54;EUR;0
RC5RR030V;Klotz network cable, flexible RamCAT purple CAT5e (S/UTP) / RJ45 - RJ45 - 3m;0;23.83;EUR;0
RC5RR050B;Klotz network cable, flexible RamCAT black CAT5e (S/UTP) / RJ45 - RJ45- 5m;0;29.81;EUR;0
RC5RR050V;Klotz flexible RamCAT network cable, purple CAT5e (S/UTP) / RJ45 - RJ45 - 5m;0;30.3;EUR;0
RC5RR075B;Klotz flexible RamCAT network cable, black CAT5e (S/UTP) / RJ45 - RJ45 - 7.5m;0;37.76;EUR;0
RC5RR075V;Klotz network cable, flexible RamCAT CAT5e (S/UTP) / RJ45 - RJ45 - 7.5m - purple;0;38.45;EUR;0
RC5RR100B;Klotz network cable, flexible RamCAT black CAT5e (S/UTP) / RJ45 - RJ45 - 10m;0;45.69;EUR;0
RC5RR100V;Klotz network cable, flexible RamCAT - purple CAT5e (S/UTP) / RJ45 - RJ45 - 10m;0;46.74;EUR;0
RC5RR150B;Klotz network cable, black flexible CAT5e (S/UTP) / RJ45 - RJ45 - 15m;0;61.86;EUR;0
RC5RR150V;Klotz network cable, flexible RamCAT purple CAT5e (S/UTP) / RJ45 - RJ45 - 15m;0;62.63;EUR;0
RC5RR200B;Klotz network cable, flexible RamCAT black CAT5e (S/UTP) / RJ45 - RJ45 - 20m;0;80.81;EUR;0
RC5RR200V;Klotz network cable, flexible RamCAT CAT5e (S/UTP) RJ45-RJ45 purple 20m;0;82.69;EUR;0
RC5RR250B;Klotz network cable, flexible black CAT5e (S/UTP) / RJ45 - RJ45 - 25m;0;96.54;EUR;0
RC5RR250V;Klotz network cable, flexible RamCAT purple CAT5e (S/UTP) / RJ45 - RJ45 - 25m;0;98.92;EUR;0
RC5RR300B;Klotz network cable, flexible RamCAT CAT5e (S/UTP) RJ45 - RJ45 - 30m black;0;114.53;EUR;0
RC5RR300V;Klotz network cable, flexible RamCAT - purple CAT5e (S/UTP) / RJ45 - RJ45 - 30m;0;117.44;EUR;0
RC5RR400B;Klotz network cable, flexible RamCAT CAT5e S/UTP black RJ45 to RJ45 40m;0;146.35;EUR;0
RC5RR400V;Klotz network cable, flexible RamCAT CAT5e (S/UTP) / RJ45 - RJ45 - 40m purple;0;150.18;EUR;0
RC5RR500B;Klotz network cable, flexible RamCAT black CAT5e (S/UTP) / RJ45 - RJ45 - 50m;0;178.12;EUR;0
RC5RR500V;Klotz network cable, flexible RamCAT CAT5e S/UTP RJ45 - RJ45 - 50m - purple;0;182.86;EUR;0
RC5RR600B;Klotz network cable, flexible RamCAT black CAT5e (S/UTP) / RJ45 - RJ45 - 60m;0;210.86;EUR;0
RC5RR600V;Klotz network cable, flexible RamCAT purple CAT5e (S/UTP) / RJ45 - RJ45 - 60m;0;216.44;EUR;0
RC5RR700B;Klotz network cable, flexible RamCAT black CAT5e (S/UTP) / RJ45 - RJ45 - 70m;0;242.56;EUR;0
RC5RR700V;Klotz network cable, flexible RamCAT purple CAT5e (S/UTP) / RJ45 - RJ45 - 70m;0;249.18;EUR;0
RC5RRW050B;Klotz network cable, CAT5e (S/UTP) / RJ45-RJ45 - 50m reel;0;323.51;EUR;0
RC5RRW050V;Klotz network cable reel, flexible RamCAT (CAT5e S/UTP) / RJ45 - RJ45 - 50m;0;328.94;EUR;0
RC5RRW060B;Klotz network cable reel, flexible RamCAT - CAT5e (S/UTP) / RJ45 - RJ45 - 60m;0;355.82;EUR;0
RC5RRW060V;Klotz network cable reel, flexible RamCAT CAT5e (S/UTP) RJ45 - RJ45 60m;0;361.47;EUR;0
RC5RRW070B;Klotz networking cable, flexible RamCAT CAT5e (S/UTP) RJ45-RJ45 - 70m;0;387.59;EUR;0
RC5RRW070V;Klotz network cable reel, flexible RamCAT CAT5e (S/UTP) / RJ45 - RJ45 - 70m;0;390.51;EUR;0
RC6-LB1RJ;Klotz network cable, RamCAT6-Flex AWG 26/19 - SF/UTP - PUR;0;5.59;EUR;0
RC6-LB1RJ.100;Klotz cable, RamCAT6-Flex AWG 26/19 - SF/UTP - PUR - 100m;0;544.53;EUR;0
RC6-LB1RJ.300;Klotz cable, RamCAT6-Flex AWG 26/19 - SF/UTP - PUR - 300m;0;1608.17;EUR;0
RC6-LB1RJ.500;Klotz cable, RamCAT6-Flex AWG 26/19 - SF/UTP - PUR - 500m;0;2564.13;EUR;0
RC6A-SB1X;Klotz cable, RamCAT6A - solid AWG 23/1 - SF/UTP - PUR;0;6.23;EUR;0
RC6A-SB1X.100;Klotz cable, RamCAT6A - solid AWG 23/1 - SF/UTP - PUR - 100m;0;605.98;EUR;0
RC6A-SB1X.200;Klotz cable, RamCAT6A solid AWG 23/1 SF/UTP PUR 200m;0;1200.24;EUR;0
RC6A-SB1X.300;Klotz cable, solid AWG 23/1, SF/UTP, PUR, 300m;0;1805.97;EUR;0
RC6A-SB1X.500;Klotz cable, RamCAT6A - solid AWG 23/1 - SF/UTP - PUR - 500m;0;2857.45;EUR;0
RC6AEE001;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 1m;0;71.47;EUR;0
RC6AEE002;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 2m;0;76.14;EUR;0
RC6AEE003;Klotz network cable, double shielded, CAT6a (SF/UTP) / etherCON - etherCON - 3m;0;80.66;EUR;0
RC6AEE005;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 5m;0;90.15;EUR;0
RC6AEE010;Klotz network cable, dual shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 10m;0;114.53;EUR;0
RC6AEE015;Klotz network cable, dual shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 15m;0;137.17;EUR;0
RC6AEE020;Klotz CAT6a network cable, double shielded RamCAT (SF/UTP) / etherCON - etherCON - 20m;0;163.35;EUR;0
RC6AEE025;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 25m;0;186.13;EUR;0
RC6AEE030;Klotz network cable, dual shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 30m;0;208.49;EUR;0
RC6AEE040;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 40m;0;253.56;EUR;0
RC6AEE050;Klotz CAT6a network cable, double shielded RamCAT (SF/UTP) / etherCON - etherCON - 50m;0;298.7;EUR;0
RC6AEE060;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 60m;0;343.84;EUR;0
RC6AEE070;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 70m;0;388.99;EUR;0
RC6AEE080;Klotz network cable Cat6a, double shielded RamCAT (SF/UTP) / etherCON - etherCON - 80m;0;434.12;EUR;0
RC6AEE090;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 90m;0;479.82;EUR;0
RC6AEE100;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 100m;0;524.4;EUR;0
RC6AEEW030;Klotz CAT6a network cable, double shielded RamCAT (SF/UTP) / etherCON - etherCON - 30m;0;319.67;EUR;0
RC6AEEW050;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 50m;0;411.14;EUR;0
RC6AEEW060;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 60m;0;456.27;EUR;0
RC6AEEW075;Klotz network cable, double-shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 75m;0;676.54;EUR;0
RC6AEEW080;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 80m;0;699.1;EUR;0
RC6AEEW090;Klotz network cable, dual shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 90m;0;744.67;EUR;0
RC6AEEW100;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / etherCON - etherCON - 100m;0;790.36;EUR;0
RC6ARR001;Klotz network cable, dual shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 1m;0;65.89;EUR;0
RC6ARR002;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 2m;0;70.56;EUR;0
RC6ARR003;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 3m;0;75.09;EUR;0
RC6ARR005;Klotz cable, double shielded RamCAT network cable CAT6a (SF/UTP) / RJ45 - RJ45 - 5m;0;84.08;EUR;0
RC6ARR010;Klotz network cable, dual-shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 10m;0;108.53;EUR;0
RC6ARR015;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 15m;0;131.1;EUR;0
RC6ARR020;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 20m;0;157.29;EUR;0
RC6ARR025;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 25m;0;180.14;EUR;0
RC6ARR030;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 30m;0;202.57;EUR;0
RC6ARR040;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 40m;0;247.71;EUR;0
RC6ARR050;Klotz network cable, dual shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 50m;0;292.86;EUR;0
RC6ARR060;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 60m;0;338.13;EUR;0
RC6ARR070;Klotz Cat6a network cable, double shielded RamCAT (SF/UTP) / RJ45 - RJ45 - 70m;0;383.19;EUR;0
RC6ARR075;Klotz network cable, dual shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 75m;0;406.05;EUR;0
RC6ARR080;Klotz network cable, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 80m;0;428.34;EUR;0
RC6ARR090;Klotz network cable, dual shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 90m;0;473.97;EUR;0
RC6ARR100;Klotz network cable, dual shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 100m;0;518.62;EUR;0
RC6ARRW030;Klotz network cable, double-shielded RamCAT cable drum system CAT6a (SF/UTP) / RJ45 - RJ45 - 30m;0;343.49;EUR;0
RC6ARRW050;Klotz network cable reel system, Cat6a (SF/UTP), RJ45 - RJ45 - 50m;0;435.03;EUR;0
RC6ARRW060;Klotz network cable drum system, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 60m;0;480.16;EUR;0
RC6ARRW075;Klotz network cable reel system, dual shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 75m;0;662.96;EUR;0
RC6ARRW080;Klotz network cable reel system, CAT6a (SF/UTP) / RJ45 - RJ45 - 80m, double shielded RamCAT;0;685.25;EUR;0
RC6ARRW090;Klotz network cable reel system, double shielded RamCAT CAT6a (SF/UTP) / RJ45 - RJ45 - 90m;0;730.94;EUR;0
RC6ARRW100;Klotz double shielded RamCAT network cable reel system CAT6a (SF/UTP) / RJ45 - RJ45 - 100m;0;775.52;EUR;0
RC6EE0005;Klotz network cable, double shielded CAT6 (SF/UTP) / etherCON - etherCON - 0.6m;0;55.03;EUR;0
RC6EE0006;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 0.6m;0;55.44;EUR;0
RC6EE0010;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 1m;0;57.41;EUR;0
RC6EE0020;Klotz network cable, dual shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 2m;0;62;EUR;0
RC6EE0030;Klotz network cable, dual shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 3m;0;66.59;EUR;0
RC6EE0050;Klotz CAT6 double shielded RamCAT network cable, SF/UTP / etherCON - etherCON - 5m;0;75.52;EUR;0
RC6EE0055;Klotz network cable, dual shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 5.5m;0;77.74;EUR;0
RC6EE0060;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 6m;0;80.11;EUR;0
RC6EE0100;Klotz network cable, dual shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 10m;0;97.73;EUR;0
RC6EE0150;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 15m;0;122.67;EUR;0
RC6EE0200;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 20m;0;146.49;EUR;0
RC6EE0250;Klotz cable, double shielded RamCAT network cable CAT6 (SF/UTP) / etherCON - etherCON - 25m;0;168.99;EUR;0
RC6EE0300;Klotz network cable, dual shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 30m;0;191.57;EUR;0
RC6EE0350;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 35m;0;214.06;EUR;0
RC6EE0400;Klotz network cable, CAT6 double shielded RamCAT (SF/UTP) / etherCON - etherCON - 40m;0;236.56;EUR;0
RC6EE0450;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 45m;0;261.72;EUR;0
RC6EE0500;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 50m;0;284.01;EUR;0
RC6EE0600;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - etherCON - 60m;0;329.29;EUR;0
RC6EEW0300;Klotz network cable, dual shielded RamCAT on reel CAT6 (SF/UTP) / etherCON - etherCON - 30m;0;342.38;EUR;0
RC6EEW0500;Klotz network cable, dual-shielded RamCAT CAT6 on reel (SF/UTP) / etherCON - etherCON - 50m;0;434.39;EUR;0
RC6EEW0600;Klotz network cable, dual shielded RamCAT CAT6 (SF/UTP) on drum / etherCON - etherCON - 60m;0;479.05;EUR;0
RC6ER0010;Klotz network cable, dual shielded RamCAT CAT6 (SF/UTP) / etherCON - RJ45 - 1m;0;59.91;EUR;0
RC6ER0020;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - RJ45 - 2m;0;64.72;EUR;0
RC6ER0030;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - RJ45 - 3m;0;69.03;EUR;0
RC6ER0050;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - RJ45 - 5m;0;78.02;EUR;0
RC6ER0100;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - RJ45 - 10m;0;100.52;EUR;0
RC6ER0150;Klotz network cable, double shielded CAT6 (SF/UTP) / etherCON - RJ45 - 15m;0;123.01;EUR;0
RC6ER0200;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - RJ45 - 20m;0;149.21;EUR;0
RC6ER0250;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - RJ45 - 25m;0;171.78;EUR;0
RC6ER0300;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / etherCON - RJ45 - 30m;0;194.29;EUR;0
RC6PP010B;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 1m;0;61.09;EUR;0
RC6PP020B;Klotz network cable, dual shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 2m;0;65.62;EUR;0
RC6PP030B;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 3m;0;70.21;EUR;0
RC6PP050B;Klotz network cable, dual shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 5m;0;79.13;EUR;0
RC6PP100B;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 10m;0;101.7;EUR;0
RC6PP150B;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 15m;0;123.85;EUR;0
RC6PP200B;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 20m;0;150.18;EUR;0
RC6PP250B;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP), RJ45 to RJ45, 25m;0;172.69;EUR;0
RC6PP300B;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 30m;0;195.19;EUR;0
RC6PP350B;Klotz network cable, dual shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 35m;0;217.69;EUR;0
RC6PP400B;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 40m;0;240.19;EUR;0
RC6PP500B;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 50m;0;287.7;EUR;0
RC6PP600B;Klotz network cable, double shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 60m;0;332.91;EUR;0
RC6PPW300B;Klotz network cable drum system, double shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 30m;0;338.34;EUR;0
RC6PPW500B;Klotz network cable reel system, dual-shielded RamCAT CAT6 (SF/UTP) / RJ45 - RJ45 - 50m;0;429.87;EUR;0
RCB2EEA005;Klotz flexible, double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 5m;0;119.33;EUR;0
RCB2EEA010;Klotz cable, flexible, double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 10m;0;164.68;EUR;0
RCB2EEA015;Klotz flexible, double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 15m;0;209.47;EUR;0
RCB2EEA020;Klotz network cable, flexible double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 20m;0;257.39;EUR;0
RCB2EEA025;Klotz network cable, flexible double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 25m;0;302.81;EUR;0
RCB2EEA030;Klotz flexible cable, double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 30m;0;435.58;EUR;0
RCB2EEA050;Klotz flexible, double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 50m;0;616.84;EUR;0
RCB2EEA060;Klotz networking cable, flexible double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 60m;0;706.35;EUR;0
RCB2EEA065;Klotz network cable, flexible double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 65m;0;751.43;EUR;0
RCB2EEA080;Klotz network cable, flexible, double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 80m;0;885.44;EUR;0
RCB2EEA100;Klotz network cable, flexible double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 100m;0;1065.86;EUR;0
RCB2EEA120;Klotz flexible, dual shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 120m;0;1246.28;EUR;0
RCB2EEW050;Klotz network cable reel, flexible double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 50m;0;1363.31;EUR;0
RCB2EEW060;Klotz network cable reel, flexible, dual shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 60m;0;1363.88;EUR;0
RCB2EEW080;Klotz flexible network cable reel, dual shielded RamCAT AWG24 CAT5e / etherCON to etherCON - 80m;0;1635.27;EUR;0
RCB2EEW100;Klotz cable, double shielded RamCAT network cable reel AWG24 CAT5e / etherCON - etherCON - 100m;0;1941.49;EUR;0
RCB2RRA030;Klotz cable, flexible, double-shielded RamCAT network cable AWG24 CAT5e / RJ45 - RJ45- 30m;0;415.93;EUR;0
RCB2RRA050;Klotz cable, flexible, double shielded RamCAT network cable AWG24 CAT5e / RJ45 - RJ45 - 50m;0;599.77;EUR;0
RCB2RRA080;Klotz network cable, flexible double-shielded RamCAT AWG24 CAT5e / RJ45 - RJ45 - 80m;0;863.37;EUR;0
RCB2RRA100;Klotz cable, flexible double-shielded RamCAT network cable AWG24 CAT5e / RJ45 - RJ45- 100m;0;1049.29;EUR;0
RCB2RRW050;Klotz network cable reel, flexible double shielded RamCAT AWG24 CAT5e / RJ45 - RJ45 - 50m;0;1343.11;EUR;0
RCB2RRW080;Klotz flexible, double shielded RamCAT network cable reel AWG24 CAT5e / RJ45 - RJ45 - 80m;0;1616.87;EUR;0
RCB2RRW100;Klotz flexible, double shielded RamCAT network cable reel AWG24 CAT5e / RJ45 - RJ45- 100m;0;1922.82;EUR;0
RCBC-RR001.0;Klotz network cable, flexible, double shielded RamCAT AWG24 CAT5e / RJ45 - RJ45 - 1m;0;19.71;EUR;0
RCBC-RR003.0;Klotz network cable, flexible, double shielded RamCAT AWG24 CAT5e RJ45 - RJ45 - 3m;0;25.49;EUR;0
RCBC-RR005.0;Klotz cable, flexible double-shielded RamCAT network cable AWG24 CAT5e / RJ45 - RJ45 - 5m;0;31.35;EUR;0
RCBC-RR010.0;Klotz flexible cable, double shielded RamCAT network cable AWG24 CAT5e / RJ45 - RJ45 - 10m;0;45.69;EUR;0
RCBEE0.5;Klotz network cable, flexible double-shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 0.5m;0;25.63;EUR;0
RCBEE0.75;Klotz cable, flexible, double shielded RamCAT network cable AWG24 CAT5e / etherCON - 0.75m;0;26.26;EUR;0
RCBEE001;Klotz network cable, flexible dual-shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 1m;0;27.17;EUR;0
RCBEE001.5;Klotz flexible cable, dual shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 1.5m;0;28.77;EUR;0
RCBEE002;Klotz cable, flexible double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 2m;0;30.3;EUR;0
RCBEE002.5;Klotz cable, flexible, double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 2.5m;0;31.84;EUR;0
RCBEE003;Klotz cable, flexible double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 3m;0;33.23;EUR;0
RCBEE005;Klotz network cable, flexible dual-shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 5m;0;38.87;EUR;0
RCBEE007.5;Klotz network cable, flexible double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 7.5m;0;45.91;EUR;0
RCBEE010;Klotz flexible network cable, double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 10m;0;55.03;EUR;0
RCBEE015;Klotz network cable, flexible double-shielded RamCAT AWG24 CAT5e etherCON - etherCON - 15m;0;66.94;EUR;0
RCBEE020;Klotz flexible cable, double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 20m;0;84.92;EUR;0
RCBEE025;Klotz flexible cable, double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 25m;0;99.06;EUR;0
RCBEE030;Klotz cable, flexible, double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 30m;0;114.94;EUR;0
RCBEE035;Klotz network cable, flexible, double shielded RamCAT AWG24 CAT5e etherCON to etherCON 35m;0;129.01;EUR;0
RCBEE040;Klotz network cable, flexible, double shielded RamCAT network cable AWG24 CAT5e, 40m;0;142.94;EUR;0
RCBEE050;Klotz flexible network cable, dual shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 50m;0;172.41;EUR;0
RCBEE060;Klotz network cable, flexible, double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 60m;0;200.48;EUR;0
RCBEE065;Klotz network cable, flexible dual-shielded RamCAT AWG24 CAT5e/etherCON - etherCON - 65m;0;220.19;EUR;0
RCBEE070;Klotz flexible, double shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 70m;0;228.34;EUR;0
RCBEE075;Klotz cable, flexible, dual shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 75m;0;242.42;EUR;0
RCBEE080;Klotz network cable, flexible, double shielded RamCAT AWG24 CAT5e etherCON - etherCON - 80m;0;256.35;EUR;0
RCBEE090;Klotz network cable, flexible, double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 90m;0;284.28;EUR;0
RCBEE095;Klotz cable, flexible, dual-shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 95m;0;299.54;EUR;0
RCBEE100;Klotz network cable, flexible double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 100m;0;313.82;EUR;0
RCBEE120;Klotz flexible cable, dual shielded RamCAT network cable AWG24 CAT5e / etherCON - etherCON - 120m;0;369.75;EUR;0
RCBEED040;Klotz cable reel, flexible, double shielded RamCAT network cable AWG24 CAT5e, 40m;0;301;EUR;0
RCBEED050;Klotz flexible cable, double shielded RamCAT network cable drum AWG24 CAT5e/etherCON - 50m;0;329.98;EUR;0
RCBEED070;Klotz cable reel, flexible double shielded RamCAT network cable AWG24 CAT5e, etherCON-etherCON, 70m;0;388.5;EUR;0
RCBEED100;Klotz network cable reel, flexible, double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 100m;0;474.87;EUR;0
RCBEEW020;Klotz cable drum, flexible double-shielded RamCAT network cable AWG24 CAT5e, 30m;0;241.86;EUR;0
RCBEEW030;Klotz cable, flexible, dual shielded RamCAT network cable reel AWG24 CAT5e / etherCON - 30m;0;266.39;EUR;0
RCBEEW050;Klotz network cable drum, flexible double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 50m;0;322.32;EUR;0
RCBEEW060;Klotz network cable reel, flexible double shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 60m;0;351.92;EUR;0
RCBEEW070;Klotz flexible, dual shielded RamCAT network cable reel AWG24 CAT5e / etherCON - etherCON - 70m;0;380.63;EUR;0
RCBEEW075;Klotz flexible cable, double shielded RamCAT network cable drum AWG24 CAT5e/etherCON - 75m;0;394.62;EUR;0
RCBEEW080;Klotz network cable reel, flexible double-shielded RamCAT AWG24 CAT5e / etherCON - etherCON - 80m;0;409.81;EUR;0
RCBEEW090;Klotz flexible, double shielded RamCAT network cable reel AWG24 CAT5e / etherCON - etherCON - 90m;0;439;EUR;0
RCBEEW100;Klotz flexible, double-shielded RamCAT network cable drum AWG24 CAT5e / etherCON - etherCON - 100m;0;466.93;EUR;0
